2023-06-10 09:29:52BE_519: (178ms) 73% SPEED > On groundBE_ WalkSpeed: 0BE_20000000298023224, Distance from/to: 0BE_8751427207026548, walkTest: true, walkWithEss: true, y: 0BE_8751427207026548, disDir: 5BE_613366215225074, disDirY: 0BE_7658747815988448BE_ Player version: V1_13BE_ TPS: [20BE_0042377697444, 20BE_000359359456844, 19BE_99920366617531, 19BE_99903290667685]
2023-06-10 09:29:52BE_521: (178ms) 71% SPEED > On groundBE_ WalkSpeed: 0BE_20000000298023224, Distance from/to: 0BE_8218512307755959, walkTest: true, walkWithEss: true, y: 0BE_8218512307755959, disDir: 5BE_148249690868652, disDirY: 0BE_6754394455273618BE_ Player version: V1_13BE_ TPS: [20BE_0042377697444, 20BE_000359359456844, 19BE_99920366617531, 19BE_99903290667685]
2023-06-10 09:29:52BE_576: (178ms) 68% SPEED > On groundBE_ WalkSpeed: 0BE_20000000298023224, Distance from/to: 0BE_773356518802037, walkTest: true, walkWithEss: true, y: 0BE_773356518802037, disDir: 4BE_893767432011053, disDirY: 0BE_5980803051736054BE_ Player version: V1_13BE_ TPS: [20BE_0042377697444, 20BE_000359359456844, 19BE_99920366617531, 19BE_99903290667685]
2023-06-10 09:29:52BE_65: (178ms) 66% SPEED > On groundBE_ WalkSpeed: 0BE_20000000298023224, Distance from/to: 0BE_7292268715115953, walkTest: true, walkWithEss: true, y: 0BE_7292268715115953, disDir: 4BE_825885684367271, disDirY: 0BE_5317718301345886BE_ Player version: V1_13BE_ TPS: [20BE_0042377697444, 20BE_000359359456844, 19BE_99920366617531, 19BE_99903290667685]
2023-06-10 09:29:53BE_372: (178ms) 66% SPEED > On groundBE_ WalkSpeed: 0BE_20000000298023224, Distance from/to: 0BE_7284881509598992, walkTest: true, walkWithEss: true, y: 0BE_7284881509598992, disDir: 9BE_013094223010482, disDirY: 0BE_5306949860889728BE_ Player version: V1_13BE_ TPS: [19BE_942014047378045, 19BE_992680317201938, 19BE_998529437002393, 20BE_0012965491132]
2023-06-10 09:29:54BE_015: (178ms) 66% SPEED > On groundBE_ WalkSpeed: 0BE_20000000298023224, Distance from/to: 0BE_7383752119888038, walkTest: true, walkWithEss: true, y: 0BE_7383752119888038, disDir: 11BE_05697584711464, disDirY: 0BE_5451979536795111BE_ Player version: V1_13BE_ TPS: [19BE_996332324715464, 20BE_004824303081044, 20BE_003100801207214, 20BE_001598283626432]
2023-06-10 09:29:54BE_274: (178ms) 68% SPEED > On groundBE_ WalkSpeed: 0BE_20000000298023224, Distance from/to: 0BE_7662826761116103, walkTest: true, walkWithEss: true, y: 0BE_7662826761116103, disDir: 11BE_79404644460413, disDirY: 0BE_587189139708771BE_ Player version: V1_13BE_ TPS: [19BE_996332324715464, 20BE_004824303081044, 20BE_003100801207214, 20BE_001598283626432]
2023-06-10 09:29:54BE_328: (178ms) 66% SPEED > On groundBE_ WalkSpeed: 0BE_20000000298023224, Distance from/to: 0BE_7227477009621393, walkTest: true, walkWithEss: true, y: 0BE_7227477009621393, disDir: 11BE_285430413825134, disDirY: 0BE_5223642392460579BE_ Player version: V1_13BE_ TPS: [19BE_996332324715464, 20BE_004824303081044, 20BE_003100801207214, 20BE_001598283626432]
2023-06-10 11:59:52BE_342: (188ms) 99% TIMER > Flying: 0, position: 1, look: 20, positionLook: 9, sum: 29BE_0, median: 30 > 27BE_ Player version: V1_13BE_ TPS: [21BE_581188157385583, 17BE_098269912106087, 15BE_852249972328934, 15BE_639723592598418]
2023-06-10 11:59:53BE_311: (188ms) 99% TIMER > Flying: 0, position: 0, look: 37, positionLook: 1, sum: 32BE_0, median: 32 > 27BE_ Player version: V1_13BE_ TPS: [21BE_113664796434637, 17BE_127603731568144, 15BE_850709118160717, 15BE_645967549423624]
2023-06-10 11:59:54BE_294: (188ms) 99% TIMER > Flying: 0, position: 0, look: 34, positionLook: 2, sum: 33BE_0, median: 33 > 27BE_ Player version: V1_13BE_ TPS: [20BE_832305836268787, 17BE_176927915800537, 15BE_851128947204403, 15BE_650804681641578]
2023-06-10 12:00:01BE_83: (179ms) 99% TIMER > Flying: 0, position: 0, look: 30, positionLook: 2, sum: 33BE_0, median: 32 > 27BE_ Player version: V1_13BE_ TPS: [19BE_04236317040106, 17BE_196561913095973, 15BE_809894614554198, 15BE_679787074490266]
2023-06-10 12:00:02BE_775: (179ms) 99% TIMER > Flying: 0, position: 1, look: 21, positionLook: 1, sum: 31BE_0, median: 32 > 27BE_ Player version: V1_13BE_ TPS: [20BE_62043790995891, 17BE_248716170972642, 15BE_809324805769263, 15BE_685688267709885]
2023-06-10 12:00:03BE_753: (179ms) 99% TIMER > Flying: 0, position: 7, look: 7, positionLook: 6, sum: 29BE_0, median: 32 > 27BE_ Player version: V1_13BE_ TPS: [21BE_30278261626755, 17BE_303399104355773, 15BE_808453663961531, 15BE_69126169471311]
2023-06-10 12:00:04BE_736: (179ms) 99% TIMER > Flying: 0, position: 0, look: 35, positionLook: 4, sum: 30BE_0, median: 32 > 27BE_ Player version: V1_13BE_ TPS: [21BE_565611690047493, 17BE_33979334765565, 15BE_80688336016921, 15BE_696927911499195]
2023-06-10 12:00:05BE_728: (179ms) 99% TIMER > Flying: 0, position: 1, look: 29, positionLook: 1, sum: 29BE_0, median: 31 > 27BE_ Player version: V1_13BE_ TPS: [20BE_929070089932303, 17BE_411570641869183, 15BE_804755843449348, 15BE_702627914569783]
2023-06-10 12:00:06BE_626: (179ms) 99% TIMER > Flying: 0, position: 2, look: 27, positionLook: 0, sum: 28BE_0, median: 29 > 27BE_ Player version: V1_13BE_ TPS: [20BE_802914046903346, 17BE_45586131571085, 15BE_802032612650104, 15BE_708963859136098]
2023-06-10 12:00:07BE_631: (179ms) 99% TIMER > Flying: 0, position: 2, look: 14, positionLook: 17, sum: 30BE_0, median: 31 > 27BE_ Player version: V1_13BE_ TPS: [20BE_857441015454025, 17BE_50586718230725, 15BE_802642980628475, 15BE_715619050262186]
2023-06-10 12:00:08BE_607: (179ms) 99% TIMER > Flying: 0, position: 1, look: 22, positionLook: 19, sum: 34BE_0, median: 33 > 27BE_ Player version: V1_13BE_ TPS: [20BE_588250918783483, 17BE_528614406591082, 15BE_800015281895387, 15BE_72094280483423]
2023-06-10 12:00:09BE_538: (179ms) 99% TIMER > Flying: 0, position: 3, look: 22, positionLook: 5, sum: 33BE_0, median: 31 > 27BE_ Player version: V1_13BE_ TPS: [20BE_621286113201812, 17BE_575666218447626, 15BE_79835191995945, 15BE_726532464925324]
2023-06-10 12:00:10BE_543: (179ms) 99% TIMER > Flying: 0, position: 0, look: 27, positionLook: 6, sum: 33BE_0, median: 33 > 27BE_ Player version: V1_13BE_ TPS: [20BE_99007052791317, 17BE_61901327100498, 15BE_816355375702466, 15BE_732572660174236]
2023-06-10 12:00:11BE_585: (179ms) 99% TIMER > Flying: 0, position: 4, look: 20, positionLook: 2, sum: 32BE_0, median: 33 > 27BE_ Player version: V1_13BE_ TPS: [20BE_7608844942566, 17BE_80482309779115, 15BE_828009076223873, 15BE_736937377520746]
2023-06-10 12:00:17BE_528: (172ms) 99% TIMER > Flying: 0, position: 8, look: 4, positionLook: 6, sum: 29BE_0, median: 30 > 27BE_ Player version: V1_13BE_ TPS: [19BE_957849755764695, 18BE_275138244189193, 15BE_887540686589457, 15BE_766831315636532]
2023-06-10 12:00:18BE_499: (172ms) 99% TIMER > Flying: 0, position: 4, look: 16, positionLook: 13, sum: 28BE_0, median: 30 > 27BE_ Player version: V1_13BE_ TPS: [20BE_7783733497245, 18BE_390436940031684, 15BE_897433333451652, 15BE_773337512684218]
2023-06-10 12:00:26BE_045: (172ms) 99% TIMER > Flying: 0, position: 4, look: 20, positionLook: 8, sum: 29BE_0, median: 32 > 27BE_ Player version: V1_13BE_ TPS: [21BE_118634318132095, 18BE_987249480299592, 15BE_976917632469204, 15BE_801574136113878]
2023-06-10 12:00:27BE_926: (172ms) 99% TIMER > Flying: 0, position: 8, look: 11, positionLook: 9, sum: 28BE_0, median: 28 > 27BE_ Player version: V1_13BE_ TPS: [21BE_06501390455225, 19BE_107553073335627, 15BE_998215606300668, 15BE_806450328026623]
2023-06-10 12:00:28BE_977: (172ms) 99% TIMER > Flying: 0, position: 0, look: 28, positionLook: 5, sum: 29BE_0, median: 32 > 27BE_ Player version: V1_13BE_ TPS: [21BE_052360637282003, 19BE_1818030714153, 16BE_007612483549384, 15BE_808378275272005]
2023-06-10 12:00:34BE_969: (166ms) 99% TIMER > Flying: 0, position: 2, look: 11, positionLook: 20, sum: 29BE_0, median: 32 > 27BE_ Player version: V1_13BE_ TPS: [19BE_885233065392153, 19BE_33249109240462, 16BE_091644512130163, 15BE_817731786026844]
2023-06-10 12:01:18BE_048: (156ms) 99% TIMER > Flying: 0, position: 2, look: 11, positionLook: 17, sum: 28BE_0, median: 30 > 27BE_ Player version: V1_13BE_ TPS: [19BE_991567496855122, 20BE_1550702989116, 16BE_37737299046418, 15BE_987601473740929]
2023-06-10 12:01:32BE_012: (155ms) 99% TIMER > Flying: 0, position: 0, look: 27, positionLook: 2, sum: 29BE_0, median: 29 > 27BE_ Player version: V1_13BE_ TPS: [20BE_754269804152614, 20BE_12026682423105, 16BE_564494047643787, 16BE_03181351766249]
2023-06-10 12:01:36BE_979: (155ms) 99% TIMER > Flying: 0, position: 11, look: 0, positionLook: 27, sum: 29BE_0, median: 29 > 27BE_ Player version: V1_13BE_ TPS: [19BE_950233607599582, 19BE_951553242378523, 16BE_715983261045167, 16BE_0451976451359]
2023-06-10 12:01:37BE_922: (155ms) 99% TIMER > Flying: 0, position: 2, look: 14, positionLook: 19, sum: 32BE_0, median: 35 > 27BE_ Player version: V1_13BE_ TPS: [20BE_13236560901159, 19BE_956032168803763, 16BE_759077415435208, 16BE_05294213497173]
2023-06-10 12:01:38BE_859: (155ms) 99% TIMER > Flying: 0, position: 8, look: 1, positionLook: 7, sum: 28BE_0, median: 29 > 27BE_ Player version: V1_13BE_ TPS: [20BE_78185237277161, 19BE_948668697135226, 16BE_791096537650514, 16BE_05910231729888]
2023-06-10 12:01:39BE_781: (155ms) 99% TIMER > Flying: 0, position: 4, look: 10, positionLook: 4, sum: 27BE_0, median: 29 > 27BE_ Player version: V1_13BE_ TPS: [21BE_095749389862195, 19BE_96207470868432, 16BE_82775522255203, 16BE_061813878275128]
2023-06-10 12:01:40BE_741: (155ms) 99% TIMER > Flying: 0, position: 0, look: 20, positionLook: 18, sum: 29BE_0, median: 35 > 27BE_ Player version: V1_13BE_ TPS: [21BE_46224485218394, 19BE_99360673567827, 16BE_857697963535752, 16BE_065796938505578]
2023-06-10 12:02:15BE_519: (152ms) 99% TIMER > Flying: 0, position: 8, look: 17, positionLook: 2, sum: 29BE_0, median: 28 > 27BE_ Player version: V1_13BE_ TPS: [21BE_8780442826874, 20BE_196953438213324, 17BE_639636798744085, 16BE_191446774447584]
2023-06-10 12:02:16BE_598: (152ms) 99% TIMER > Flying: 0, position: 1, look: 23, positionLook: 1, sum: 32BE_0, median: 28 > 27BE_ Player version: V1_13BE_ TPS: [21BE_12505194835118, 20BE_1831388494632, 17BE_669424547833685, 16BE_195531538465975]
2023-06-10 12:02:17BE_549: (152ms) 99% TIMER > Flying: 0, position: 2, look: 0, positionLook: 0, sum: 27BE_0, median: 27 > 27BE_ Player version: V1_13BE_ TPS: [20BE_14052355056534, 20BE_15994807073165, 17BE_695410939251015, 16BE_197743802253115]
2023-06-10 12:03:10BE_91: (162ms) 99% TIMER > Flying: 0, position: 8, look: 14, positionLook: 13, sum: 29BE_0, median: 35 > 27BE_ Player version: V1_13BE_ TPS: [20BE_448618699865875, 19BE_331025415923214, 18BE_840565862315366, 16BE_380644632548876]
2023-06-10 12:03:13BE_757: (162ms) 99% TIMER > Flying: 0, position: 0, look: 22, positionLook: 2, sum: 31BE_0, median: 35 > 27BE_ Player version: V1_13BE_ TPS: [19BE_98372113686284, 19BE_35437981015227, 18BE_87965181412889, 16BE_396768616446174]
2023-06-10 12:03:14BE_768: (162ms) 99% TIMER > Flying: 0, position: 0, look: 31, positionLook: 2, sum: 33BE_0, median: 35 > 27BE_ Player version: V1_13BE_ TPS: [20BE_527911884105745, 19BE_31396632871781, 18BE_892533634451947, 16BE_402116924851192]
2023-06-10 12:03:15BE_749: (162ms) 99% TIMER > Flying: 0, position: 0, look: 28, positionLook: 2, sum: 31BE_0, median: 33 > 27BE_ Player version: V1_13BE_ TPS: [20BE_51249284310407, 19BE_27720727517656, 18BE_90068751032138, 16BE_40678163251713]
2023-06-10 12:03:16BE_76: (162ms) 99% TIMER > Flying: 0, position: 1, look: 22, positionLook: 1, sum: 29BE_0, median: 30 > 27BE_ Player version: V1_13BE_ TPS: [20BE_53509464143367, 19BE_304033108364557, 18BE_922811646775784, 16BE_414600507123108]
2023-06-10 12:03:18BE_687: (162ms) 99% TIMER > Flying: 0, position: 9, look: 9, positionLook: 20, sum: 29BE_0, median: 30 > 27BE_ Player version: V1_13BE_ TPS: [20BE_321241122175056, 19BE_296105985098617, 18BE_96567060907861, 16BE_424300210225272]
2023-06-10 12:04:54BE_18: (160ms) 99% TIMER > Flying: 0, position: 6, look: 1, positionLook: 33, sum: 30BE_0, median: 30 > 27BE_ Player version: V1_13BE_ TPS: [20BE_548325101788, 19BE_92432007794535, 19BE_948508660620806, 16BE_928774177853196]
2023-06-10 12:05:32BE_796: (154ms) 99% TIMER > Flying: 0, position: 0, look: 25, positionLook: 18, sum: 30BE_0, median: 31 > 27BE_ Player version: V1_13BE_ TPS: [20BE_88876355175847, 20BE_1199849423649, 19BE_97870863526595, 17BE_220110298058994]
2023-06-10 12:11:26BE_474: (152ms) 99% TIMER > Flying: 0, position: 4, look: 15, positionLook: 14, sum: 27BE_0, median: 29 > 27BE_ Player version: V1_13BE_ TPS: [19BE_631451296997394, 19BE_99671966711745, 20BE_02357052645339, 18BE_673568529656002]
2023-06-10 12:11:27BE_492: (152ms) 99% TIMER > Flying: 0, position: 2, look: 18, positionLook: 0, sum: 27BE_0, median: 29 > 27BE_ Player version: V1_13BE_ TPS: [19BE_96245487836917, 20BE_012710490364533, 20BE_022552409715477, 18BE_677232530882502]
2023-06-10 12:11:34BE_622: (154ms) 99% TIMER > Flying: 0, position: 7, look: 19, positionLook: 5, sum: 31BE_0, median: 33 > 27BE_ Player version: V1_13BE_ TPS: [19BE_727688924836773, 19BE_986883076995863, 20BE_00794608522639, 18BE_75703077340046]
2023-06-10 12:11:36BE_453: (154ms) 99% TIMER > Flying: 0, position: 2, look: 20, positionLook: 4, sum: 32BE_0, median: 33 > 27BE_ Player version: V1_13BE_ TPS: [19BE_515342773482416, 19BE_948913197911327, 19BE_999238642984327, 18BE_779069640320962]
2023-06-10 12:11:37BE_454: (154ms) 99% TIMER > Flying: 0, position: 2, look: 25, positionLook: 6, sum: 31BE_0, median: 33 > 27BE_ Player version: V1_13BE_ TPS: [20BE_045303858044484, 20BE_002692369393863, 20BE_005068024318177, 18BE_799110061018155]
2023-06-10 12:11:38BE_53: (154ms) 99% TIMER > Flying: 0, position: 0, look: 34, positionLook: 2, sum: 31BE_0, median: 33 > 27BE_ Player version: V1_13BE_ TPS: [20BE_03039397158757, 19BE_99998812167372, 20BE_00024764533304, 18BE_811354079447856]
2023-06-10 12:11:39BE_453: (154ms) 99% TIMER > Flying: 0, position: 5, look: 12, positionLook: 13, sum: 31BE_0, median: 31 > 27BE_ Player version: V1_13BE_ TPS: [20BE_021009791406176, 19BE_97705534243202, 19BE_996049863666308, 18BE_824075200967673]
2023-06-10 12:11:40BE_46: (154ms) 99% TIMER > Flying: 0, position: 10, look: 12, positionLook: 0, sum: 29BE_0, median: 30 > 27BE_ Player version: V1_13BE_ TPS: [20BE_68351304345323, 20BE_000126566134277, 20BE_000161245900003, 18BE_836393820007874]
2023-06-10 12:11:41BE_458: (154ms) 99% TIMER > Flying: 0, position: 1, look: 35, positionLook: 2, sum: 31BE_0, median: 33 > 27BE_ Player version: V1_13BE_ TPS: [20BE_638386939802217, 19BE_999822509575157, 20BE_000236121720974, 18BE_851344443514368]
2023-06-10 12:11:42BE_497: (154ms) 99% TIMER > Flying: 0, position: 4, look: 16, positionLook: 18, sum: 32BE_0, median: 36 > 27BE_ Player version: V1_13BE_ TPS: [19BE_928989721339562, 19BE_993975007240497, 19BE_999871059697952, 18BE_86170725422104]
2023-06-10 12:11:43BE_524: (154ms) 99% TIMER > Flying: 0, position: 4, look: 2, positionLook: 35, sum: 33BE_0, median: 38 > 27BE_ Player version: V1_13BE_ TPS: [19BE_84265183472572, 19BE_98711515298208, 20BE_0010008044113, 18BE_870034882349287]
2023-06-10 12:11:44BE_515: (154ms) 99% TIMER > Flying: 0, position: 6, look: 8, positionLook: 9, sum: 32BE_0, median: 38 > 27BE_ Player version: V1_13BE_ TPS: [19BE_754010310425524, 19BE_975317881320205, 19BE_997521290504782, 18BE_879322742151597]
2023-06-10 12:11:47BE_479: (155ms) 99% TIMER > Flying: 0, position: 2, look: 0, positionLook: 0, sum: 28BE_0, median: 38 > 27BE_ Player version: V1_13BE_ TPS: [19BE_741501697103857, 19BE_972390243289887, 20BE_00040769371054, 18BE_90868876680685]
2023-06-10 13:46:48BE_244: (70ms) 100% TIMER > Flying: 0, position: 13, look: 0, positionLook: 0, sum: 27BE_0, median: 29 > 27BE_ Player version: V1_13BE_ TPS: [20BE_00010813258463, 20BE_00111812550674, 19BE_999929522248358, 20BE_002806214064407]
2023-06-10 13:46:56BE_337: (90ms) 100% TIMER > Flying: 0, position: 19, look: 4, positionLook: 17, sum: 31BE_0, median: 36 > 27BE_ Player version: V1_13BE_ TPS: [20BE_113326814211234, 20BE_00022814793588, 20BE_000074219208756, 20BE_002836450837847]
2023-06-10 13:46:57BE_462: (90ms) 100% TIMER > Flying: 0, position: 9, look: 0, positionLook: 1, sum: 33BE_0, median: 36 > 27BE_ Player version: V1_13BE_ TPS: [19BE_597144498899237, 19BE_993189495272063, 19BE_993146762748005, 20BE_000526418633243]
2023-06-10 13:46:58BE_347: (90ms) 100% TIMER > Flying: 0, position: 3, look: 8, positionLook: 2, sum: 28BE_0, median: 34 > 27BE_ Player version: V1_13BE_ TPS: [19BE_226054872708303, 19BE_932698643302967, 19BE_986508249044338, 19BE_99833358939112]
2023-06-10 13:46:59BE_244: (90ms) 100% TIMER > Flying: 0, position: 19, look: 0, positionLook: 24, sum: 30BE_0, median: 40 > 27BE_ Player version: V1_13BE_ TPS: [19BE_746933832960668, 19BE_97200629197101, 19BE_994428086410306, 20BE_000951575183723]
2023-06-10 13:47:00BE_244: (90ms) 100% TIMER > Flying: 0, position: 20, look: 0, positionLook: 27, sum: 30BE_0, median: 40 > 27BE_ Player version: V1_13BE_ TPS: [19BE_991528210081942, 19BE_99884882593057, 19BE_999777837134513, 20BE_0027599804665]
2023-06-10 13:47:00BE_314: (90ms) 100% FORCEFIELD > With: chickenBE_ Distance: 5BE_34182787079876BE_ Player version: V1_13BE_ TPS: [19BE_922226266358894, 19BE_993710434220763, 19BE_99870567576918, 20BE_002402574139012]
2023-06-10 13:47:01BE_289: (90ms) 100% TIMER > Flying: 0, position: 30, look: 0, positionLook: 13, sum: 31BE_0, median: 43 > 27BE_ Player version: V1_13BE_ TPS: [19BE_922226266358894, 19BE_993710434220763, 19BE_99870567576918, 20BE_002402574139012]
2023-06-10 13:47:02BE_406: (90ms) 100% TIMER > Flying: 0, position: 13, look: 7, positionLook: 21, sum: 37BE_0, median: 43 > 27BE_ Player version: V1_13BE_ TPS: [20BE_26312915335448, 19BE_98755777593207, 19BE_997406960103056, 20BE_00196944458317]
2023-06-10 13:47:03BE_288: (90ms) 100% TIMER > Flying: 0, position: 28, look: 0, positionLook: 7, sum: 41BE_0, median: 43 > 27BE_ Player version: V1_13BE_ TPS: [20BE_17681098866171, 19BE_947403091463343, 19BE_989489836813842, 19BE_999307149980666]
2023-06-10 13:47:04BE_294: (105ms) 99% TIMER > Flying: 0, position: 32, look: 0, positionLook: 19, sum: 43BE_0, median: 43 > 27BE_ Player version: V1_13BE_ TPS: [20BE_199781686698266, 21BE_166083586832567, 19BE_997719733943644, 20BE_002050661194566]
2023-06-10 13:47:05BE_198: (105ms) 89% FORCEFIELD > With: chickenBE_ Distance: 4BE_499027672825049BE_ Player version: V1_13BE_ TPS: [19BE_852160086371317, 21BE_093412170629747, 19BE_99729407781695, 20BE_00193233696716]
2023-06-10 13:47:05BE_246: (105ms) 99% TIMER > Flying: 0, position: 7, look: 13, positionLook: 8, sum: 39BE_0, median: 41 > 27BE_ Player version: V1_13BE_ TPS: [19BE_852160086371317, 21BE_093412170629747, 19BE_99729407781695, 20BE_00193233696716]
2023-06-10 13:47:06BE_245: (105ms) 99% TIMER > Flying: 0, position: 5, look: 1, positionLook: 15, sum: 35BE_0, median: 35 > 27BE_ Player version: V1_13BE_ TPS: [20BE_065345256840228, 21BE_02569939982939, 19BE_999788104111683, 20BE_002764514585344]
2023-06-10 13:47:07BE_244: (105ms) 99% TIMER > Flying: 0, position: 5, look: 3, positionLook: 0, sum: 28BE_0, median: 28 > 27BE_ Player version: V1_13BE_ TPS: [20BE_1520342900857, 20BE_93175551506667, 19BE_999931297169336, 20BE_002807907539676]
2023-06-10 13:47:08BE_444: (105ms) 99% TIMER > Flying: 0, position: 13, look: 5, positionLook: 29, sum: 31BE_0, median: 28 > 27BE_ Player version: V1_13BE_ TPS: [20BE_650756932400608, 20BE_817831366649756, 19BE_99992021085165, 20BE_00280890906533]
2023-06-10 13:47:09BE_474: (105ms) 99% TIMER > Flying: 0, position: 35, look: 0, positionLook: 5, sum: 28BE_0, median: 28 > 27BE_ Player version: V1_13BE_ TPS: [19BE_313967984657165, 20BE_597351237771306, 19BE_985882648819143, 19BE_99810396478674]
2023-06-10 13:47:10BE_336: (105ms) 99% TIMER > Flying: 0, position: 26, look: 0, positionLook: 8, sum: 30BE_0, median: 34 > 27BE_ Player version: V1_13BE_ TPS: [19BE_2860460094251, 20BE_452183907339272, 19BE_985028763158635, 19BE_99781914369931]
2023-06-10 13:47:11BE_357: (105ms) 99% TIMER > Flying: 0, position: 38, look: 0, positionLook: 2, sum: 33BE_0, median: 40 > 27BE_ Player version: V1_13BE_ TPS: [19BE_50993595131121, 20BE_41879454925472, 19BE_99141888828761, 19BE_999973166902667]
2023-06-10 13:47:12BE_244: (105ms) 99% TIMER > Flying: 0, position: 19, look: 0, positionLook: 4, sum: 36BE_0, median: 40 > 27BE_ Player version: V1_13BE_ TPS: [19BE_62061888010223, 20BE_34538211698361, 19BE_99347394822933, 20BE_000659108587158]
2023-06-10 13:47:13BE_245: (105ms) 99% TIMER > Flying: 0, position: 0, look: 0, positionLook: 0, sum: 27BE_0, median: 34 > 27BE_ Player version: V1_13BE_ TPS: [20BE_004073861648443, 20BE_31232958378653, 19BE_999988230940257, 20BE_002831543402934]
